Consignee,ContainerType,ShipmentType,OriginService,DestinationService,ETD,Measurement,OriginCountry,DestinationCountry
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,22.1700000000,VN,PK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,70.3200000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-21,78.7300000000,VN,FD
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,70.6000000000,VN,KG
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,70.5800000000,VN,KG
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,70.4000000000,VN,KG
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,70.8400000000,VN,KG
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,76.0200000000,TH,FD
NIK   ,HIGH,IEL,CY ,CY ,2014-02-25,68.0000000000,CN,AA
NIK   ,HIGH,IEL,CFS,CFS,2014-05-01,0.0000000000,CN,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,65.6600000000,TH,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,66.1400000000,TH,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,54.8700000000,TH,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,20.8900000000,TH,YO
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,3.3360000000,TW,DJ
NIK   ,AIR ,AIR,CFS,CY ,2014-02-25,0.1400000000,US,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,0.5280000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,1.1880000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,2.8260000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,0.3180000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,8.6040000000,VN,H2
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,1.3200000000,VN,GH
NIK   ,AIR ,AIR,CFS,CY ,2014-02-25,3.7200000000,US,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,29.8800000000,VN,TJ
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,69.8660000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,0.8190000000,VN,TJ
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,1.2030000000,VN,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,80.2780000000,ID,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-02-20,60.6910000000,TR,TJ
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,0.6300000000,VN,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,79.6400000000,ID,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,18.7480000000,CN,DJ
NIK   ,DRY ,IEL,CFS,CY ,2014-02-27,54.2000000000,CN,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,57.4900000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,68.2200000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,68.2960000000,CN,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-02-20,62.7730000000,TR,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,25.1000000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,4.7650000000,CN,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,28.1110000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,21.9360000000,CN,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-02-27,14.4790000000,CN,FD
NIK   ,TRAI,IEL,CFS,CY ,2014-02-20,0.0000000000,TR,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,27.1200000000,CN,WX
NIK   ,HIGH,IEL,CFS,CFS,2014-02-17,2.7800000000,PK,PK
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,1.0000000000,CN,E0
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,2.0000000000,CN,E0
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,0.0100000000,CN,EL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,21.3600000000,VN,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-02-20,14.9580000000,TR,BK
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,20.0200000000,VN,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,58.7300000000,KH,AA
NIK   ,HIGH,IEL,CFS,CFS,2014-02-17,3.0390000000,PK,PK
NIK   ,HIGH,IEL,CFS,CY ,2014-05-04,66.9100000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-26,34.6900000000,CN,PK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-26,27.6100000000,TH,XB
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,18.0560000000,CN,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,42.0600000000,CN,WX
NIK   ,DRY ,IEL,CY ,CY ,2014-02-24,55.6000000000,CN,DW
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,15.9850000000,ID,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-05-01,68.3000000000,CN,AL
NIK   ,DRY ,IEL,CY ,CY ,2014-05-01,54.3400000000,CN,BA
NIK   ,DRY ,OCE,CY ,CFS,2014-02-19,0.3300000000,BG,CL
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,33.3720000000,VN,FD
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,3.0240000000,VN,GH
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,68.7500000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-25,11.8700000000,US,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,3.5500000000,PK,BK
NIK   ,HIGH,IEL,CY ,CY ,2014-05-03,65.9500000000,ID,YO
NIK   ,DRY ,IEL,CY ,CY ,2014-05-03,55.4500000000,ID,YO
NIK   ,DRY ,IEL,CY ,CY ,2014-05-03,55.6700000000,ID,YO
NIK   ,DRY ,IEL,CY ,CY ,2014-05-03,55.8000000000,ID,YO
NIK   ,DRY ,IEL,CY ,CY ,2014-05-03,55.5000000000,ID,YO
NIK   ,DRY ,IEL,CY ,CY ,2014-05-03,55.0800000000,ID,YO
NIK   ,AIR ,AIR,CFS,CY ,2014-02-20,4.0300000000,US,DD
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,1.0400000000,TR,UR
NIK   ,AIR ,AIR,CY ,CY ,2014-02-21,2.6460000000,KH,YO
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,1.5100000000,CN,DJ
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,17.7100000000,ID,BK
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,31.3100000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,15.5600000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,14.6700000000,VN,BK
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,33.4300000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,33.5290000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,29.7000000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,7.2600000000,CN,AA
NIK   ,HIGH,IEL,CFS,CFS,2014-02-22,0.0000000000,TH,PP
NIK   ,AIR ,AIR,CFS,CFS,2014-02-22,0.2800000000,IL,YO
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,1.4980000000,TH,AA
NIK   ,HIGH,IEL,CFS,CFS,2014-02-22,0.0000000000,TH,PP
NIK   ,AIR ,AIR,CFS,CY ,2014-02-24,0.8100000000,EG,XB
NIK   ,DRY ,OCE,CFS,CY ,2014-02-20,1.4400000000,EG,EL
NIK   ,DRY ,OCE,CFS,CY ,2014-02-20,7.2800000000,EG,EL
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,2.4810000000,CN,TJ
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,80.4490000000,ID,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,10.3600000000,TW,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,69.7900000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.1070000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.5820000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,78.5800000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.1800000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.1000000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,78.5160000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.1000000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-26,77.8500000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.3700000000,ID,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-25,75.0500000000,CN,TJ
NIK   ,HIGH,IEL,CY ,CY ,2014-02-25,75.0200000000,CN,TJ
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,78.5400000000,ID,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,55.6160000000,ID,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,3.8900000000,ID,TJ
NIK   ,HIGH,IEL,CY ,CY ,2014-02-25,75.0300000000,CN,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,57.1100000000,ID,EE
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,69.3720000000,ID,US
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,58.6380000000,ID,US
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,58.1060000000,ID,US
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,52.4100000000,ID,US
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,34.2200000000,ID,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,58.0300000000,ID,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-05-03,57.6740000000,ID,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-05-03,33.7600000000,ID,GH
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,68.2400000000,ID,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,68.0000000000,ID,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,68.3500000000,ID,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,68.3000000000,ID,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,68.2800000000,ID,YO
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,0.4000000000,EG,EL
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,0.1800000000,EG,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-05-05,67.2100000000,LK,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-24,65.6500000000,ID,OK
NIK   ,DRY ,OCE,CFS,CFS,2014-02-24,0.0000000000,CN,PP
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,68.1100000000,CN,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-05-07,18.6220000000,CN,KK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-27,11.5100000000,HK,EE
NIK   ,DRY ,IEL,CFS,CY ,2014-05-06,20.0310000000,CN,EE
NIK   ,DRY ,OCE,CFS,CFS,2014-02-24,0.0000000000,CN,PP
NIK   ,DRY ,IEL,CY ,CY ,2014-02-24,55.4200000000,ID,OK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,70.4700000000,VN,YO
NIK   ,DRY ,IEL,CY ,CY ,2014-02-24,55.6200000000,ID,OK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,69.8800000000,VN,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,36.5800000000,VN,KL
NIK   ,AIR ,AIR,CFS,CFS,2014-02-26,0.9200000000,IT,AA
NIK   ,TRAI,IEL,CY ,CY ,2014-02-24,39.4700000000,BG,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,25.1000000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,29.9200000000,VN,WX
NIK   ,HIGH,IEL,CFS,CY ,2014-02-28,67.6600000000,CN,KG
NIK   ,HIGH,IEL,CFS,CY ,2014-02-28,67.1400000000,CN,KG
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,78.4100000000,VN,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,70.6900000000,VN,EL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,60.6100000000,VN,EL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,25.0200000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,39.0200000000,VN,WX
NIK   ,DRY ,OCE,CFS,CFS,2014-02-22,2.2100000000,IN,NL
NIK   ,HIGH,IEL,CY ,CY ,2014-02-27,68.2700000000,CN,AA
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,VN,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,80.4000000000,VN,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,47.5100000000,VN,NL
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,69.8100000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,69.8300000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,70.9500000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,69.3300000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,71.0100000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,69.9900000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,70.6900000000,VN,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-02-26,29.3100000000,VN,GH
NIK   ,HIGH,IEL,CY ,CY ,2014-02-25,68.0200000000,CN,AA
NIK   ,DRY ,IEL,CY ,CY ,2014-02-24,59.6830000000,ID,OK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-26,77.9200000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-26,66.9000000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,78.9960000000,ID,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.9000000000,ID,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-26,7.4500000000,CN,TJ
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,67.8500000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,65.5500000000,VN,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,26.7000000000,MY,PT
NIK   ,HIGH,IEL,CFS,CFS,2014-02-25,0.0000000000,ID,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,ID,PP
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,7.5490000000,TH,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,28.6280000000,ID,BK
NIK   ,DRY ,IEL,CFS,CFS,2014-02-24,0.0000000000,ID,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,ID,PP
NIK   ,HIGH,IEL,CY ,CY ,2014-02-25,68.3000000000,CN,AA
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,ID,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,ID,PP
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,24.7300000000,ID,XB
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,23.6300000000,ID,NL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,18.8200000000,ID,KK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,28.1200000000,ID,EL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,12.6910000000,ID,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,26.2600000000,ID,EL
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,68.9570000000,ID,DW
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,7.7400000000,VN,AA
NIK   ,AIR ,AIR,   ,   ,2014-02-23,3.6550000000,SG,LS
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,81.7740000000,ID,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,69.8660000000,ID,AA
NIK   ,AIR ,AIR,CFS,CFS,2014-02-23,7.2400000000,IT,UR
NIK   ,AIR ,AIR,CY ,CY ,2014-02-22,1.7580000000,KH,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,69.8660000000,ID,AA
NIK   ,AIR ,AIR,CY ,CY ,2014-02-22,10.3560000000,KH,BK
NIK   ,AIR ,AIR,CY ,CY ,2014-02-22,0.3960000000,KH,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,69.8660000000,ID,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-27,18.8500000000,CN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,0.1700000000,LK,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-24,66.9000000000,CN,US
NIK   ,DRY ,IEL,CFS,CY ,2014-02-28,33.4800000000,CN,HD
NIK   ,DRY ,IEL,CFS,CY ,2014-02-28,20.9500000000,CN,FD
NIK   ,HIGH,IEL,CFS,CY ,2014-02-28,76.3400000000,CN,FD
NIK   ,HIGH,IEL,CY ,CY ,2014-02-25,79.0000000000,CN,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,79.4100000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,68.8750000000,ID,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,58.6380000000,ID,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,24.3300000000,ID,DW
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,0.0600000000,TH,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,76.6000000000,TH,AA
NIK   ,AIR ,AIR,CY ,CY ,2014-02-22,2.1840000000,KH,AA
NIK   ,DRY ,IEL,CY ,CY ,2014-02-25,59.4400000000,TH,H2
NIK   ,DRY ,IEL,CY ,CY ,2014-02-25,58.1300000000,TH,H2
NIK   ,DRY ,IEL,CY ,CY ,2014-02-25,58.1300000000,TH,H2
NIK   ,HIGH,IEL,CY ,CY ,2014-02-24,66.8900000000,ID,OK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,58.6100000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,56.3800000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,34.5100000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,56.5200000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,56.5800000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,58.8300000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,58.5800000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,58.2900000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,59.3850000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,40.2100000000,ID,FL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,7.9100000000,KH,EL
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,78.8300000000,ID,FD
NIK   ,HIGH,IEL,CFS,CFS,2014-02-22,2.8460000000,CN,NL
NIK   ,DRY ,IEL,CFS,CY ,2014-05-04,53.8300000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,59.2080000000,ID,FD
NIK   ,HIGH,IEL,CY ,CY ,2014-02-26,68.4400000000,CN,TJ
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,VN,PP
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,7.5600000000,KH,EE
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,56.9300000000,VN,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-02-27,22.3800000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-27,24.3400000000,CN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-25,2.1880000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-05-04,52.3800000000,MY,PT
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,29.3300000000,VN,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.6300000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.6500000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.5400000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,77.7900000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.7500000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,80.0300000000,VN,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,69.1300000000,VN,US
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,60.5500000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,70.7500000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,70.9400000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,69.9900000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,66.4200000000,VN,XB
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,30.3000000000,VN,XB
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,59.6400000000,VN,XB
NIK   ,DRY ,IEL,CFS,CFS,2014-02-24,0.0000000000,VN,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-02-24,0.0000000000,VN,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,VN,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-02-26,61.7000000000,ID,YO
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,VN,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-02-24,0.0000000000,VN,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-02-21,0.5810000000,SG,NL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,38.4820000000,ID,XB
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,58.9500000000,ID,XB
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,2.9200000000,TH,BK
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,CN,PP
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,30.1200000000,KH,HD
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,30.1400000000,KH,HD
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,CN,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-02-24,0.0000000000,CN,PP
NIK   ,DRY ,IEL,CFS,CY ,2014-02-26,54.3500000000,CN,DW
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,CN,PP
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,15.0600000000,KH,HD
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,CN,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,CN,PP
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,4.0140000000,SG,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,67.7000000000,CN,OK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,56.3700000000,CN,OK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,65.5900000000,CN,OK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,61.6700000000,CN,OK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-25,57.6500000000,CN,OK
NIK   ,HIGH,IEL,CFS,CY ,2014-02-25,64.6430000000,MY,PT
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,62.2900000000,KH,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-26,70.2100000000,VN,KG
NIK   ,AIR ,AIR,CY ,CY ,2014-02-20,0.3500000000,BG,UR
NIK   ,AIR ,AIR,CY ,CY ,2014-02-21,1.2500000000,BG,PE
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,2.5560000000,VN,H2
NIK   ,HIGH,IEL,CFS,CY ,2014-02-26,70.8800000000,VN,KG
NIK   ,TRAI,IEL,CY ,CY ,2014-02-21,35.4100000000,IT,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,3.8900000000,CN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,2.6100000000,CN,FD
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,8.9860000000,CN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,1.8910000000,HK,DJ
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,VN,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,VN,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,VN,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-02-23,0.0000000000,VN,PP
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,0.1800000000,LK,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-05-09,68.9090000000,ID,XB
NIK   ,AIR ,AIR,CFS,CY ,2014-02-23,5.8000000000,LK,BK
NIK   ,AIR ,AIR,CFS,CY ,2014-02-24,0.3200000000,EG,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-02-26,70.6800000000,VN,KG
NIK   ,AIR ,AIR,CFS,CY ,2014-02-22,13.6100000000,CN,TJ
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,8.3250000000,CN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-02-21,7.4990000000,CN,TJ
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,69.9400000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,78.7100000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.7600000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.2300000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.8400000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.0900000000,VN,AA
NIK   ,TRAI,IEL,CY ,CY ,2014-02-21,1.1600000000,IT,TJ
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.0900000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,80.7000000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.5700000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-23,79.5400000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-23,28.4400000000,VN,DJ
NIK   ,DRY ,IEL,CFS,CY ,2014-02-24,59.1000000000,VN,BK
NIK   ,AIR ,AIR,CY ,CY ,2014-02-21,0.2600000000,BG,Z6
NIK   ,HIGH,IEL,CFS,CY ,2014-02-24,49.6100000000,VN,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-02-27,70.5200000000,VN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-02-27,70.1900000000,VN,YO
